,Date,-9t,-8t,-7t,-6t,-5t,-4t,-3t,-2t,-1t,0t,1t,2t,3t,4t,5t,6t,7t,8t,9t,10t
0,2010-09-22,102.5,101.68000030517578,102.95999908447266,102.83999633789062,102.62000274658205,103.0199966430664,103.87999725341795,103.73999786376952,105.0199966430664,104.55999755859376,103.31999969482422,103.94000244140624,104.9800033569336,104.31999969482422,104.58000183105469,105.1999969482422,105.08000183105469,105.26000213623048,105.0199966430664,106.12000274658205
1,2010-09-23,101.68000030517578,102.95999908447266,102.83999633789062,102.62000274658205,103.0199966430664,103.87999725341795,103.73999786376952,105.0199966430664,104.55999755859376,103.31999969482422,103.94000244140624,104.9800033569336,104.31999969482422,104.58000183105469,105.1999969482422,105.08000183105469,105.26000213623048,105.0199966430664,106.12000274658205,106.5
2,2010-09-24,102.95999908447266,102.83999633789062,102.62000274658205,103.0199966430664,103.87999725341795,103.73999786376952,105.0199966430664,104.55999755859376,103.31999969482422,103.94000244140624,104.9800033569336,104.31999969482422,104.58000183105469,105.1999969482422,105.08000183105469,105.26000213623048,105.0199966430664,106.12000274658205,106.5,106.0199966430664
3,2010-09-27,102.83999633789062,102.62000274658205,103.0199966430664,103.87999725341795,103.73999786376952,105.0199966430664,104.55999755859376,103.31999969482422,103.94000244140624,104.9800033569336,104.31999969482422,104.58000183105469,105.1999969482422,105.08000183105469,105.26000213623048,105.0199966430664,106.12000274658205,106.5,106.0199966430664,106.72000122070312
4,2010-09-28,102.62000274658205,103.0199966430664,103.87999725341795,103.73999786376952,105.0199966430664,104.55999755859376,103.31999969482422,103.94000244140624,104.9800033569336,104.31999969482422,104.58000183105469,105.1999969482422,105.08000183105469,105.26000213623048,105.0199966430664,106.12000274658205,106.5,106.0199966430664,106.72000122070312,106.37999725341795
5,2010-09-29,103.0199966430664,103.87999725341795,103.73999786376952,105.0199966430664,104.55999755859376,103.31999969482422,103.94000244140624,104.9800033569336,104.31999969482422,104.58000183105469,105.1999969482422,105.08000183105469,105.26000213623048,105.0199966430664,106.12000274658205,106.5,106.0199966430664,106.72000122070312,106.37999725341795,107.58000183105469
6,2010-09-30,103.87999725341795,103.73999786376952,105.0199966430664,104.55999755859376,103.31999969482422,103.94000244140624,104.9800033569336,104.31999969482422,104.58000183105469,105.1999969482422,105.08000183105469,105.26000213623048,105.0199966430664,106.12000274658205,106.5,106.0199966430664,106.72000122070312,106.37999725341795,107.58000183105469,107.6999969482422
7,2010-10-01,103.73999786376952,105.0199966430664,104.55999755859376,103.31999969482422,103.94000244140624,104.9800033569336,104.31999969482422,104.58000183105469,105.1999969482422,105.08000183105469,105.26000213623048,105.0199966430664,106.12000274658205,106.5,106.0199966430664,106.72000122070312,106.37999725341795,107.58000183105469,107.6999969482422,108.04000091552734
8,2010-10-04,105.0199966430664,104.55999755859376,103.31999969482422,103.94000244140624,104.9800033569336,104.31999969482422,104.58000183105469,105.1999969482422,105.08000183105469,105.26000213623048,105.0199966430664,106.12000274658205,106.5,106.0199966430664,106.72000122070312,106.37999725341795,107.58000183105469,107.6999969482422,108.04000091552734,107.62000274658205
9,2010-10-05,104.55999755859376,103.31999969482422,103.94000244140624,104.9800033569336,104.31999969482422,104.58000183105469,105.1999969482422,105.08000183105469,105.26000213623048,105.0199966430664,106.12000274658205,106.5,106.0199966430664,106.72000122070312,106.37999725341795,107.58000183105469,107.6999969482422,108.04000091552734,107.62000274658205,107.13999938964844
10,2010-10-06,103.31999969482422,103.94000244140624,104.9800033569336,104.31999969482422,104.58000183105469,105.1999969482422,105.08000183105469,105.26000213623048,105.0199966430664,106.12000274658205,106.5,106.0199966430664,106.72000122070312,106.37999725341795,107.58000183105469,107.6999969482422,108.04000091552734,107.62000274658205,107.13999938964844,106.94000244140624
11,2010-10-07,103.94000244140624,104.9800033569336,104.31999969482422,104.58000183105469,105.1999969482422,105.08000183105469,105.26000213623048,105.0199966430664,106.12000274658205,106.5,106.0199966430664,106.72000122070312,106.37999725341795,107.58000183105469,107.6999969482422,108.04000091552734,107.62000274658205,107.13999938964844,106.94000244140624,108.26000213623048
12,2010-10-08,104.9800033569336,104.31999969482422,104.58000183105469,105.1999969482422,105.08000183105469,105.26000213623048,105.0199966430664,106.12000274658205,106.5,106.0199966430664,106.72000122070312,106.37999725341795,107.58000183105469,107.6999969482422,108.04000091552734,107.62000274658205,107.13999938964844,106.94000244140624,108.26000213623048,108.16000366210938
13,2010-10-11,104.31999969482422,104.58000183105469,105.1999969482422,105.08000183105469,105.26000213623048,105.0199966430664,106.12000274658205,106.5,106.0199966430664,106.72000122070312,106.37999725341795,107.58000183105469,107.6999969482422,108.04000091552734,107.62000274658205,107.13999938964844,106.94000244140624,108.26000213623048,108.16000366210938,109.0199966430664
14,2010-10-12,104.58000183105469,105.1999969482422,105.08000183105469,105.26000213623048,105.0199966430664,106.12000274658205,106.5,106.0199966430664,106.72000122070312,106.37999725341795,107.58000183105469,107.6999969482422,108.04000091552734,107.62000274658205,107.13999938964844,106.94000244140624,108.26000213623048,108.16000366210938,109.0199966430664,107.91999816894531
15,2010-10-13,105.1999969482422,105.08000183105469,105.26000213623048,105.0199966430664,106.12000274658205,106.5,106.0199966430664,106.72000122070312,106.37999725341795,107.58000183105469,107.6999969482422,108.04000091552734,107.62000274658205,107.13999938964844,106.94000244140624,108.26000213623048,108.16000366210938,109.0199966430664,107.91999816894531,107.73999786376952
16,2010-10-14,105.08000183105469,105.26000213623048,105.0199966430664,106.12000274658205,106.5,106.0199966430664,106.72000122070312,106.37999725341795,107.58000183105469,107.6999969482422,108.04000091552734,107.62000274658205,107.13999938964844,106.94000244140624,108.26000213623048,108.16000366210938,109.0199966430664,107.91999816894531,107.73999786376952,108.76000213623048
17,2010-10-15,105.26000213623048,105.0199966430664,106.12000274658205,106.5,106.0199966430664,106.72000122070312,106.37999725341795,107.58000183105469,107.6999969482422,108.04000091552734,107.62000274658205,107.13999938964844,106.94000244140624,108.26000213623048,108.16000366210938,109.0199966430664,107.91999816894531,107.73999786376952,108.76000213623048,108.0999984741211
18,2010-10-18,105.0199966430664,106.12000274658205,106.5,106.0199966430664,106.72000122070312,106.37999725341795,107.58000183105469,107.6999969482422,108.04000091552734,107.62000274658205,107.13999938964844,106.94000244140624,108.26000213623048,108.16000366210938,109.0199966430664,107.91999816894531,107.73999786376952,108.76000213623048,108.0999984741211,108.91999816894531
19,2010-10-19,106.12000274658205,106.5,106.0199966430664,106.72000122070312,106.37999725341795,107.58000183105469,107.6999969482422,108.04000091552734,107.62000274658205,107.13999938964844,106.94000244140624,108.26000213623048,108.16000366210938,109.0199966430664,107.91999816894531,107.73999786376952,108.76000213623048,108.0999984741211,108.91999816894531,109.22000122070312
20,2010-10-20,106.5,106.0199966430664,106.72000122070312,106.37999725341795,107.58000183105469,107.6999969482422,108.04000091552734,107.62000274658205,107.13999938964844,106.94000244140624,108.26000213623048,108.16000366210938,109.0199966430664,107.91999816894531,107.73999786376952,108.76000213623048,108.0999984741211,108.91999816894531,109.22000122070312,109.41999816894531
21,2010-10-21,106.0199966430664,106.72000122070312,106.37999725341795,107.58000183105469,107.6999969482422,108.04000091552734,107.62000274658205,107.13999938964844,106.94000244140624,108.26000213623048,108.16000366210938,109.0199966430664,107.91999816894531,107.73999786376952,108.76000213623048,108.0999984741211,108.91999816894531,109.22000122070312,109.41999816894531,110.9000015258789
22,2010-10-22,106.72000122070312,106.37999725341795,107.58000183105469,107.6999969482422,108.04000091552734,107.62000274658205,107.13999938964844,106.94000244140624,108.26000213623048,108.16000366210938,109.0199966430664,107.91999816894531,107.73999786376952,108.76000213623048,108.0999984741211,108.91999816894531,109.22000122070312,109.41999816894531,110.9000015258789,111.9000015258789
